gpu,arm,probe,dtype,size,direction,kind,causal,flops,ms,n_cards
NVIDIA_GeForce_RTX_4090,v1,attn,fp16,q384k384h16/16d80,fwd_bwd,,False,4529848320.0,0.077578726487282,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp16,q384k384h32/2d32,fwd_bwd,,False,7247757312.0,0.08966981822794134,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp16,q4096k4096h8/8d40,fwd,,False,42949672960.0,0.45178558826446535,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp16,q4096k4096h8/8d40,fwd,,True,21474836480.0,0.3277791976928711,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp16,q4096k4096h8/8d40,fwd_bwd,,False,128849018880.0,1.573855996131897,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp16,q4096k4096h8/8d40,fwd_bwd,,True,64424509440.0,1.0398640036582947,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp16,q4096k77h8/8d40,fwd,,False,807403520.0,0.019797165073839613,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp16,q4096k77h8/8d40,fwd_bwd,,False,2422210560.0,0.3254079989024571,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp16,q512k512h16/16d32,fwd,,False,4294967296.0,0.03171149132743714,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp16,q512k512h16/16d32,fwd_bwd,,False,12884901888.0,0.13240319887797036,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp16,q512k512h16/16d32,fwd_bwd,,True,6442450944.0,0.11266018284691705,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp16,q512k512h16/2d128,fwd_bwd,,False,12884901888.0,0.13628799915313722,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp16,q512k512h16/2d128,fwd_bwd,,True,6442450944.0,0.12508599832654,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp16,q512k512h32/2d80,fwd_bwd,,False,8053063680.0,0.10493305482362446,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp16,q512k512h32/4d32,fwd_bwd,,False,12884901888.0,0.13964921775318329,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp16,q512k512h32/4d32,fwd_bwd,,True,6442450944.0,0.11988329186159022,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp16,q512k512h32/4d80,fwd,,False,5368709120.0,0.046294326005980026,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp16,q512k512h32/4d80,fwd_bwd,,False,16106127360.0,0.19216727126728406,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp16,q512k512h32/4d80,fwd_bwd,,True,8053063680.0,0.18285963752053003,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp16,q512k512h8/1d80,fwd,,False,10737418240.0,0.08692869414453921,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp16,q512k512h8/1d80,fwd,,True,5368709120.0,0.06290100142359734,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp16,q512k512h8/1d80,fwd_bwd,,False,32212254720.0,0.38911999464035035,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp16,q512k512h8/1d80,fwd_bwd,,True,16106127360.0,0.317648002079555,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp16,q512k512h8/4d80,fwd,,False,5368709120.0,0.04630911658984662,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp16,q512k512h8/4d80,fwd_bwd,,False,16106127360.0,0.19904799461364747,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp16,q512k512h8/4d80,fwd_bwd,,True,8053063680.0,0.18990544839338824,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp16,q512k512h8/8d128,fwd_bwd,,False,6442450944.0,0.08044479846954346,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp16,q512k512h9/3d64,fwd,,False,2415919104.0,0.029847356724406186,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp16,q512k512h9/3d64,fwd,,True,1207959552.0,0.030423431478207585,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp16,q512k512h9/3d64,fwd_bwd,,False,7247757312.0,0.12396099790930748,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp16,q512k512h9/3d64,fwd_bwd,,True,3623878656.0,0.10004192958859837,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp16,q577k577h12/12d64,fwd,,False,16364126208.0,0.1420970678329468,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp16,q577k577h12/12d64,fwd,,True,8182063104.0,0.09994777086235229,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp16,q577k577h12/12d64,fwd_bwd,,False,49092378624.0,0.6151679754257202,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp16,q577k577h12/12d64,fwd_bwd,,True,24546189312.0,0.4587136030197143,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q1024k1024h12/12d64,fwd,,False,25769803776.0,1.151641607284546,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q1024k1024h12/12d64,fwd,,True,12884901888.0,0.6972368001937865,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q1024k1024h12/12d64,fwd_bwd,,False,77309411328.0,4.974272012710571,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q1024k1024h12/12d64,fwd_bwd,,True,38654705664.0,2.8723199367523193,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q1024k1024h16/16d64,fwd,,False,8589934592.0,0.3988480091094971,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q1024k1024h16/16d64,fwd_bwd,,False,25769803776.0,1.661184012889862,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q1024k1024h16/16d64,fwd_bwd,,True,12884901888.0,1.1314640045166016,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q128k128h32/8d128,fwd_bwd,,False,12884901888.0,1.2216320037841797,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q128k128h32/8d128,fwd_bwd,,True,6442450944.0,1.240231990814209,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q197k197h12/12d64,fwd,,False,1907539968.0,0.1493577105658395,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q197k197h12/12d64,fwd,,True,953769984.0,0.11565511756473118,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q197k197h12/12d64,fwd_bwd,,False,5722619904.0,0.6169079840183258,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q197k197h12/12d64,fwd_bwd,,True,2861309952.0,0.4517536163330078,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q197k197h16/1d128,fwd,,False,5086773248.0,0.5130752086639405,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q197k197h16/1d128,fwd_bwd,,False,15260319744.0,1.2907520532608032,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q197k197h16/1d128,fwd_bwd,,True,7630159872.0,1.3408799767494202,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q197k197h32/32d80,fwd_bwd,,False,4768849920.0,0.6746453444163004,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q2048k2048h12/12d64,fwd,,False,103079215104.0,4.587673568725586,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q2048k2048h12/12d64,fwd,,True,51539607552.0,2.521395206451416,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q2048k2048h12/12d64,fwd_bwd,,False,309237645312.0,19.55404758453369,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q2048k2048h12/12d64,fwd_bwd,,True,154618822656.0,10.43942403793335,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q2048k2048h32/8d128,fwd,,False,137438953472.0,10.17564163208008,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q2048k2048h32/8d128,fwd,,True,68719476736.0,12.546337509155274,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q2048k2048h32/8d128,fwd_bwd,,False,412316860416.0,23.827712059020996,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q2048k2048h32/8d128,fwd_bwd,,True,206158430208.0,26.437631607055664,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q256k256h32/4d64,fwd_bwd,,False,12884901888.0,1.5915279984474182,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q256k256h32/4d64,fwd_bwd,,True,6442450944.0,1.7236480116844177,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q256k256h32/8d64,fwd_bwd,,False,12884901888.0,1.5981680154800415,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q256k256h32/8d64,fwd_bwd,,True,6442450944.0,1.732863962650299,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q256k256h9/3d64,fwd,,False,603979776.0,0.06555838311444902,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q256k256h9/3d64,fwd,,True,301989888.0,0.0777460213807913,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q256k256h9/3d64,fwd_bwd,,False,1811939328.0,0.17466133832931519,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q256k256h9/3d64,fwd_bwd,,True,905969664.0,0.18715926733883945,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q384k384h12/1d64,fwd_bwd,,False,10871635968.0,1.2776959538459778,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q384k384h12/1d64,fwd_bwd,,True,5435817984.0,1.3585919737815857,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q384k384h12/2d32,fwd_bwd,,False,10871635968.0,2.498528003692627,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q384k384h12/2d32,fwd_bwd,,True,5435817984.0,2.7486079931259155,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q384k384h12/4d128,fwd,,False,14495514624.0,1.3745151996612548,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q384k384h12/4d128,fwd,,True,7247757312.0,1.6264111518859863,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q384k384h12/4d128,fwd_bwd,,False,43486543872.0,3.305727958679199,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q384k384h12/4d128,fwd_bwd,,True,21743271936.0,3.5563520193099976,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q384k384h12/4d64,fwd,,False,7247757312.0,1.1240960121154786,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q384k384h12/4d64,fwd_bwd,,False,21743271936.0,2.7586480379104614,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q384k384h12/4d64,fwd_bwd,,True,10871635968.0,2.999295949935913,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q384k384h16/16d80,fwd_bwd,,False,4529848320.0,0.5186560153961182,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q384k384h32/2d32,fwd_bwd,,False,7247757312.0,1.5749120116233826,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q4096k4096h8/8d40,fwd,,False,42949672960.0,2.9969840049743652,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q4096k4096h8/8d40,fwd,,True,21474836480.0,1.864192008972168,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q4096k4096h8/8d40,fwd_bwd,,False,128849018880.0,12.502071857452393,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q4096k4096h8/8d40,fwd_bwd,,True,64424509440.0,7.116503953933716,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q4096k77h8/8d40,fwd,,False,807403520.0,0.09955840110778809,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q4096k77h8/8d40,fwd_bwd,,False,2422210560.0,1.2678560018539429,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q512k512h16/16d32,fwd_bwd,,False,12884901888.0,1.415336012840271,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q512k512h16/16d32,fwd_bwd,,True,6442450944.0,0.893781304359436,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q512k512h16/2d128,fwd_bwd,,False,12884901888.0,0.6861226558685303,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q512k512h16/2d128,fwd_bwd,,True,6442450944.0,0.7043146292368572,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q512k512h32/2d80,fwd_bwd,,False,8053063680.0,0.6023280024528503,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q512k512h32/4d32,fwd_bwd,,False,12884901888.0,2.797312021255493,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q512k512h32/4d32,fwd_bwd,,True,6442450944.0,3.080191969871521,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q512k512h32/4d80,fwd,,False,5368709120.0,0.5954560041427612,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q512k512h32/4d80,fwd_bwd,,False,16106127360.0,1.458631992340088,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q512k512h32/4d80,fwd_bwd,,True,8053063680.0,1.58515202999115,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q512k512h8/1d80,fwd,,False,10737418240.0,1.2817408084869384,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q512k512h8/1d80,fwd,,True,5368709120.0,1.5839231967926026,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q512k512h8/1d80,fwd_bwd,,False,32212254720.0,3.083728075027466,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q512k512h8/1d80,fwd_bwd,,True,16106127360.0,3.394047975540161,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q512k512h8/4d80,fwd,,False,5368709120.0,0.6044672012329102,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q512k512h8/4d80,fwd_bwd,,False,16106127360.0,1.4666239619255066,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q512k512h8/4d80,fwd_bwd,,True,8053063680.0,1.5961599946022034,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q512k512h8/8d128,fwd_bwd,,False,6442450944.0,0.39735146760940554,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q512k512h9/3d64,fwd,,False,2415919104.0,0.32184319496154784,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q512k512h9/3d64,fwd,,True,1207959552.0,0.36188158988952634,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q512k512h9/3d64,fwd_bwd,,False,7247757312.0,0.8219306468963623,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q512k512h9/3d64,fwd_bwd,,True,3623878656.0,0.8580853541692098,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q577k577h12/12d64,fwd,,False,16364126208.0,0.8810383796691894,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q577k577h12/12d64,fwd,,True,8182063104.0,0.5442048072814942,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q577k577h12/12d64,fwd_bwd,,False,49092378624.0,3.774720072746277,14
NVIDIA_GeForce_RTX_4090,v1,attn,fp32,q577k577h12/12d64,fwd_bwd,,True,24546189312.0,2.2602239847183228,14
NVIDIA_GeForce_RTX_4090,v1,bmm,bf16,b1024m64n64k64,fwd,,,536870912.0,0.00914351999759674,14
NVIDIA_GeForce_RTX_4090,v1,bmm,bf16,b1024m64n64k64,fwd_bwd,,,1610612736.0,0.0325886380639884,14
NVIDIA_GeForce_RTX_4090,v1,bmm,bf16,b128m352n224k448,fwd,,,9042919424.0,0.09881600311824254,14
NVIDIA_GeForce_RTX_4090,v1,bmm,bf16,b128m352n224k448,fwd_bwd,,,27128758272.0,0.2976914303643363,14
NVIDIA_GeForce_RTX_4090,v1,bmm,bf16,b128m64n512k96,fwd_bwd,,,2415919104.0,0.0360418904911388,14
NVIDIA_GeForce_RTX_4090,v1,bmm,bf16,b16m416n768k128,fwd_bwd,,,3925868544.0,0.04508763551712036,14
NVIDIA_GeForce_RTX_4090,v1,bmm,bf16,b16m768n768k416,fwd,,,7851737088.0,0.05830948693411691,14
NVIDIA_GeForce_RTX_4090,v1,bmm,bf16,b16m768n768k416,fwd_bwd,,,23555211264.0,0.17983999848365784,14
NVIDIA_GeForce_RTX_4090,v1,bmm,bf16,b192m197n197k64,fwd,,,953769984.0,0.02751364446666143,14
NVIDIA_GeForce_RTX_4090,v1,bmm,bf16,b192m197n197k64,fwd_bwd,,,2861309952.0,0.07042648463413634,14
NVIDIA_GeForce_RTX_4090,v1,bmm,bf16,b192m197n64k197,fwd,,,953769984.0,0.017889278227681514,14
NVIDIA_GeForce_RTX_4090,v1,bmm,bf16,b192m197n64k197,fwd_bwd,,,2861309952.0,0.0621978176023924,14
NVIDIA_GeForce_RTX_4090,v1,bmm,bf16,b256m128n128k128,fwd,,,1073741824.0,0.010687606077244335,14
NVIDIA_GeForce_RTX_4090,v1,bmm,bf16,b256m128n128k128,fwd_bwd,,,3221225472.0,0.03560228645801544,14
NVIDIA_GeForce_RTX_4090,v1,bmm,bf16,b256m160n320k256,fwd,,,6710886400.0,0.09600381056467691,14
NVIDIA_GeForce_RTX_4090,v1,bmm,bf16,b256m160n320k256,fwd_bwd,,,20132659200.0,0.2714240103960037,14
NVIDIA_GeForce_RTX_4090,v1,bmm,bf16,b256m576n32k64,fwd_bwd,,,1811939328.0,0.042293404275221186,14
NVIDIA_GeForce_RTX_4090,v1,bmm,bf16,b256m64n448k160,fwd,,,2348810240.0,0.021807823862348287,14
NVIDIA_GeForce_RTX_4090,v1,bmm,bf16,b256m64n448k160,fwd_bwd,,,7046430720.0,0.11434133185280693,14
NVIDIA_GeForce_RTX_4090,v1,bmm,bf16,b256m96n128k96,fwd_bwd,,,1811939328.0,0.029475636554486824,14
NVIDIA_GeForce_RTX_4090,v1,bmm,bf16,b2m1024n1024k1024,fwd,,,4294967296.0,0.02776555551422967,14
NVIDIA_GeForce_RTX_4090,v1,bmm,bf16,b2m1024n1024k1024,fwd_bwd,,,12884901888.0,0.09243927218697288,14
NVIDIA_GeForce_RTX_4090,v1,bmm,bf16,b32m1024n64k192,fwd_bwd,,,2415919104.0,0.03273973365624745,14
NVIDIA_GeForce_RTX_4090,v1,bmm,bf16,b32m256n256k256,fwd,,,1073741824.0,0.009532719850540161,14
NVIDIA_GeForce_RTX_4090,v1,bmm,bf16,b32m256n256k256,fwd_bwd,,,3221225472.0,0.030955681725153845,14
NVIDIA_GeForce_RTX_4090,v1,bmm,bf16,b32m800n384k224,fwd,,,4404019200.0,0.03547384022039744,14
NVIDIA_GeForce_RTX_4090,v1,bmm,bf16,b32m800n384k224,fwd_bwd,,,13212057600.0,0.117328941822052,14
NVIDIA_GeForce_RTX_4090,v1,bmm,bf16,b36m512n512k64,fwd,,,1207959552.0,0.014090025213289167,14
NVIDIA_GeForce_RTX_4090,v1,bmm,bf16,b36m512n512k64,fwd_bwd,,,3623878656.0,0.051698874204586714,14
NVIDIA_GeForce_RTX_4090,v1,bmm,bf16,b36m512n64k512,fwd,,,1207959552.0,0.012589892752756356,14
NVIDIA_GeForce_RTX_4090,v1,bmm,bf16,b36m512n64k512,fwd_bwd,,,3623878656.0,0.042662460835965886,14
NVIDIA_GeForce_RTX_4090,v1,bmm,bf16,b4m480n896k672,fwd,,,2312110080.0,0.019142364330528565,14
NVIDIA_GeForce_RTX_4090,v1,bmm,bf16,b4m480n896k672,fwd_bwd,,,6936330240.0,0.06212550029158592,14
NVIDIA_GeForce_RTX_4090,v1,bmm,bf16,b4m512n512k512,fwd,,,1073741824.0,0.00974592000246048,14
NVIDIA_GeForce_RTX_4090,v1,bmm,bf16,b4m512n512k512,fwd_bwd,,,3221225472.0,0.03086400032043457,14
NVIDIA_GeForce_RTX_4090,v1,bmm,bf16,b512m480n96k352,fwd,,,16609443840.0,0.28195838928222655,14
NVIDIA_GeForce_RTX_4090,v1,bmm,bf16,b512m480n96k352,fwd_bwd,,,49828331520.0,0.8928224086761474,14
NVIDIA_GeForce_RTX_4090,v1,bmm,bf16,b64m320n288k608,fwd,,,7172259840.0,0.05361178987904598,14
NVIDIA_GeForce_RTX_4090,v1,bmm,bf16,b64m320n288k608,fwd_bwd,,,21516779520.0,0.18139151732126874,14
NVIDIA_GeForce_RTX_4090,v1,bmm,bf16,b64m384n96k352,fwd,,,1660944384.0,0.01753784122720229,14
NVIDIA_GeForce_RTX_4090,v1,bmm,bf16,b64m384n96k352,fwd_bwd,,,4982833152.0,0.05671497072492327,14
NVIDIA_GeForce_RTX_4090,v1,bmm,bf16,b64m800n64k224,fwd_bwd,,,4404019200.0,0.05013400018215179,14
NVIDIA_GeForce_RTX_4090,v1,bmm,bf16,b8m224n352k800,fwd_bwd,,,3027763200.0,0.03767079184121075,14
NVIDIA_GeForce_RTX_4090,v1,bmm,fp16,b1024m64n64k64,fwd,,,536870912.0,0.009733120203018187,14
NVIDIA_GeForce_RTX_4090,v1,bmm,fp16,b1024m64n64k64,fwd_bwd,,,1610612736.0,0.032799986460821225,14
NVIDIA_GeForce_RTX_4090,v1,bmm,fp16,b128m352n224k448,fwd,,,9042919424.0,0.10101439952850341,14
NVIDIA_GeForce_RTX_4090,v1,bmm,fp16,b128m352n224k448,fwd_bwd,,,27128758272.0,0.2960045678274972,14
NVIDIA_GeForce_RTX_4090,v1,bmm,fp16,b128m64n512k96,fwd_bwd,,,2415919104.0,0.03741464075052513,14
NVIDIA_GeForce_RTX_4090,v1,bmm,fp16,b16m416n768k128,fwd_bwd,,,3925868544.0,0.04458595646752252,14
NVIDIA_GeForce_RTX_4090,v1,bmm,fp16,b16m768n768k416,fwd,,,7851737088.0,0.0581718728321941,14
NVIDIA_GeForce_RTX_4090,v1,bmm,fp16,b16m768n768k416,fwd_bwd,,,23555211264.0,0.18366691199215976,14
NVIDIA_GeForce_RTX_4090,v1,bmm,fp16,b192m197n197k64,fwd,,,953769984.0,0.027512547087995973,14
NVIDIA_GeForce_RTX_4090,v1,bmm,fp16,b192m197n197k64,fwd_bwd,,,2861309952.0,0.06575731654320993,14
NVIDIA_GeForce_RTX_4090,v1,bmm,fp16,b192m197n64k197,fwd,,,953769984.0,0.01783314294048718,14
NVIDIA_GeForce_RTX_4090,v1,bmm,fp16,b192m197n64k197,fwd_bwd,,,2861309952.0,0.06721866925557454,14
NVIDIA_GeForce_RTX_4090,v1,bmm,fp16,b256m128n128k128,fwd,,,1073741824.0,0.010712648726798392,14
NVIDIA_GeForce_RTX_4090,v1,bmm,fp16,b256m128n128k128,fwd_bwd,,,3221225472.0,0.03637371506755199,14
NVIDIA_GeForce_RTX_4090,v1,bmm,fp16,b256m160n320k256,fwd,,,6710886400.0,0.10262719988822937,14
NVIDIA_GeForce_RTX_4090,v1,bmm,fp16,b256m160n320k256,fwd_bwd,,,20132659200.0,0.26859399676322937,14
NVIDIA_GeForce_RTX_4090,v1,bmm,fp16,b256m576n32k64,fwd_bwd,,,1811939328.0,0.03815198937330952,14
NVIDIA_GeForce_RTX_4090,v1,bmm,fp16,b256m64n448k160,fwd,,,2348810240.0,0.021085069323908356,14
NVIDIA_GeForce_RTX_4090,v1,bmm,fp16,b256m64n448k160,fwd_bwd,,,7046430720.0,0.11911528951981488,14
NVIDIA_GeForce_RTX_4090,v1,bmm,fp16,b256m96n128k96,fwd_bwd,,,1811939328.0,0.03165192775807138,14
NVIDIA_GeForce_RTX_4090,v1,bmm,fp16,b2m1024n1024k1024,fwd,,,4294967296.0,0.029122782790142555,14
NVIDIA_GeForce_RTX_4090,v1,bmm,fp16,b2m1024n1024k1024,fwd_bwd,,,12884901888.0,0.08928834355395773,14
NVIDIA_GeForce_RTX_4090,v1,bmm,fp16,b32m1024n64k192,fwd_bwd,,,2415919104.0,0.03620667483670141,14
NVIDIA_GeForce_RTX_4090,v1,bmm,fp16,b32m256n256k256,fwd,,,1073741824.0,0.009555760025978088,14
NVIDIA_GeForce_RTX_4090,v1,bmm,fp16,b32m256n256k256,fwd_bwd,,,3221225472.0,0.031031250022351742,14
NVIDIA_GeForce_RTX_4090,v1,bmm,fp16,b32m800n384k224,fwd,,,4404019200.0,0.037836679872476825,14
NVIDIA_GeForce_RTX_4090,v1,bmm,fp16,b32m800n384k224,fwd_bwd,,,13212057600.0,0.11844141343060663,14
NVIDIA_GeForce_RTX_4090,v1,bmm,fp16,b36m512n512k64,fwd,,,1207959552.0,0.014080794145029487,14
NVIDIA_GeForce_RTX_4090,v1,bmm,fp16,b36m512n512k64,fwd_bwd,,,3623878656.0,0.050656163539641946,14
NVIDIA_GeForce_RTX_4090,v1,bmm,fp16,b36m512n64k512,fwd,,,1207959552.0,0.014686486244749119,14
NVIDIA_GeForce_RTX_4090,v1,bmm,fp16,b36m512n64k512,fwd_bwd,,,3623878656.0,0.04721219057128543,14
NVIDIA_GeForce_RTX_4090,v1,bmm,fp16,b4m480n896k672,fwd,,,2312110080.0,0.019842475778178166,14
NVIDIA_GeForce_RTX_4090,v1,bmm,fp16,b4m480n896k672,fwd_bwd,,,6936330240.0,0.062058499082922935,14
NVIDIA_GeForce_RTX_4090,v1,bmm,fp16,b4m512n512k512,fwd,,,1073741824.0,0.009640960097312927,14
NVIDIA_GeForce_RTX_4090,v1,bmm,fp16,b4m512n512k512,fwd_bwd,,,3221225472.0,0.0305309534072876,14
NVIDIA_GeForce_RTX_4090,v1,bmm,fp16,b512m480n96k352,fwd,,,16609443840.0,0.2814464092254639,14
NVIDIA_GeForce_RTX_4090,v1,bmm,fp16,b512m480n96k352,fwd_bwd,,,49828331520.0,0.8892000198364258,14
NVIDIA_GeForce_RTX_4090,v1,bmm,fp16,b64m320n288k608,fwd,,,7172259840.0,0.053723766233978704,14
NVIDIA_GeForce_RTX_4090,v1,bmm,fp16,b64m320n288k608,fwd_bwd,,,21516779520.0,0.20308960676193238,14
NVIDIA_GeForce_RTX_4090,v1,bmm,fp16,b64m384n96k352,fwd,,,1660944384.0,0.022893264062101307,14
NVIDIA_GeForce_RTX_4090,v1,bmm,fp16,b64m384n96k352,fwd_bwd,,,4982833152.0,0.06594229661008363,14
NVIDIA_GeForce_RTX_4090,v1,bmm,fp16,b64m800n64k224,fwd_bwd,,,4404019200.0,0.056714970724923264,14
NVIDIA_GeForce_RTX_4090,v1,bmm,fp16,b8m224n352k800,fwd_bwd,,,3027763200.0,0.03687712352804197,14
NVIDIA_GeForce_RTX_4090,v1,bmm,fp32,b1024m64n64k64,fwd,,,536870912.0,0.047795289761790274,14
NVIDIA_GeForce_RTX_4090,v1,bmm,fp32,b1024m64n64k64,fwd_bwd,,,1610612736.0,0.1573546677827835,14
NVIDIA_GeForce_RTX_4090,v1,bmm,fp32,b128m352n224k448,fwd,,,9042919424.0,0.2533632040023803,14
NVIDIA_GeForce_RTX_4090,v1,bmm,fp32,b128m352n224k448,fwd_bwd,,,27128758272.0,0.7623679876327515,14
NVIDIA_GeForce_RTX_4090,v1,bmm,fp32,b128m64n512k96,fwd_bwd,,,2415919104.0,0.11824188512914321,14
NVIDIA_GeForce_RTX_4090,v1,bmm,fp32,b16m416n768k128,fwd_bwd,,,3925868544.0,0.14266514011791775,14
NVIDIA_GeForce_RTX_4090,v1,bmm,fp32,b16m768n768k416,fwd,,,7851737088.0,0.1857472002506256,14
NVIDIA_GeForce_RTX_4090,v1,bmm,fp32,b16m768n768k416,fwd_bwd,,,23555211264.0,0.5871616125106811,14
NVIDIA_GeForce_RTX_4090,v1,bmm,fp32,b192m197n197k64,fwd,,,953769984.0,0.040538279572311715,14
NVIDIA_GeForce_RTX_4090,v1,bmm,fp32,b192m197n197k64,fwd_bwd,,,2861309952.0,0.16064738310300386,14
