model,img_size,batch_size,precision,avg_time_ms,oom,gpu,vram_gb,cleanup
deit_base_patch16_224,224,32,fp32,232.1469573974609,False,NVIDIA_GeForce_RTX_5070,12,
deit_base_patch16_224,224,64,bf16,159.9837188720703,False,NVIDIA_GeForce_RTX_5070,12,
deit_base_patch16_224,224,64,fp16,159.74838256835938,False,NVIDIA_GeForce_RTX_5070,12,
deit_base_patch16_224,224,64,fp32,463.1212463378906,False,NVIDIA_GeForce_RTX_5070,12,
deit_small_patch16_224,64,16,bf16,4.858880043029785,False,NVIDIA_GeForce_RTX_5070,12,
deit_small_patch16_224,64,16,fp16,4.810944080352783,False,NVIDIA_GeForce_RTX_5070,12,
deit_small_patch16_224,64,16,fp32,7.302144050598144,False,NVIDIA_GeForce_RTX_5070,12,
deit_small_patch16_224,64,32,bf16,5.907360076904297,False,NVIDIA_GeForce_RTX_5070,12,
deit_small_patch16_224,64,32,fp16,5.774720191955566,False,NVIDIA_GeForce_RTX_5070,12,
deit_small_patch16_224,64,32,fp32,9.997983932495115,False,NVIDIA_GeForce_RTX_5070,12,
deit_small_patch16_224,64,64,bf16,7.753407955169678,False,NVIDIA_GeForce_RTX_5070,12,
deit_small_patch16_224,64,64,fp16,7.71398401260376,False,NVIDIA_GeForce_RTX_5070,12,
deit_small_patch16_224,64,64,fp32,14.777008056640623,False,NVIDIA_GeForce_RTX_5070,12,
deit_small_patch16_224,128,16,bf16,7.099376201629639,False,NVIDIA_GeForce_RTX_5070,12,
deit_small_patch16_224,128,16,fp16,7.07750415802002,False,NVIDIA_GeForce_RTX_5070,12,
deit_small_patch16_224,128,16,fp32,14.87332820892334,False,NVIDIA_GeForce_RTX_5070,12,
