model,img_size,batch_size,precision,avg_time_ms,oom,gpu,vram_gb,cleanup
convnext_small,224,32,fp32,230.2412872314453,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_small,224,64,bf16,115.82771301269533,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_small,224,64,fp16,115.41145324707033,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_small,224,64,fp32,442.2272033691406,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_tiny,64,16,bf16,5.62227201461792,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_tiny,64,16,fp16,5.586431980133057,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_tiny,64,16,fp32,7.756800174713135,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_tiny,64,32,bf16,6.968832015991211,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_tiny,64,32,fp16,6.930431842803955,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_tiny,64,32,fp32,11.507712364196776,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_tiny,64,64,bf16,9.515520095825195,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_tiny,64,64,fp16,9.471487998962402,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_tiny,64,64,fp32,18.985984802246094,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_tiny,128,16,bf16,9.166336059570312,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_tiny,128,16,fp16,9.125887870788574,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_tiny,128,16,fp32,21.600255966186523,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_tiny,128,32,bf16,14.099967956542969,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_tiny,128,32,fp16,14.023167610168455,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_tiny,128,32,fp32,40.588287353515625,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_tiny,128,64,bf16,25.142784118652344,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_tiny,128,64,fp16,25.0250244140625,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_tiny,128,64,fp32,80.54271697998047,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_tiny,224,16,bf16,19.856895446777344,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_tiny,224,16,fp16,19.78316879272461,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_tiny,224,16,fp32,67.67462158203125,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_tiny,224,32,bf16,37.03859329223633,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_tiny,224,32,fp16,37.01145553588867,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_tiny,224,32,fp32,133.359619140625,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_tiny,224,64,bf16,73.4197769165039,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_tiny,224,64,fp16,73.07212829589844,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_tiny,224,64,fp32,245.1287078857422,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnextv2_base,64,16,bf16,16.984575271606445,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnextv2_base,64,16,fp16,16.908287048339844,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnextv2_base,64,16,fp32,21.58336067199707,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnextv2_base,64,32,bf16,22.3057918548584,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnextv2_base,64,32,fp16,22.213632583618164,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnextv2_base,64,32,fp32,33.45151901245117,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnextv2_base,64,64,bf16,34.68083190917969,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnextv2_base,64,64,fp16,34.59481430053711,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnextv2_base,64,64,fp32,60.0714225769043,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnextv2_base,128,16,bf16,33.77203369140625,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnextv2_base,128,16,fp16,33.60563278198242,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnextv2_base,128,16,fp32,69.4835205078125,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnextv2_base,128,32,bf16,63.82387161254883,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnextv2_base,128,32,fp16,63.61753463745117,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnextv2_base,128,32,fp32,141.21728515625,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnextv2_base,128,64,bf16,137.2789764404297,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnextv2_base,128,64,fp16,136.97689819335938,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnextv2_base,128,64,fp32,272.35943603515625,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnextv2_base,224,16,bf16,103.19564819335938,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnextv2_base,224,16,fp16,102.76966094970705,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnextv2_base,224,16,fp32,225.48838806152344,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnextv2_base,224,32,bf16,217.31686401367188,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
