model,img_size,batch_size,precision,avg_time_ms,oom,gpu,vram_gb,cleanup
convnextv2_base,64,16,fp32,35.95827102661133,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnextv2_base,64,32,bf16,42.54361724853516,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnextv2_base,64,32,fp16,41.1223030090332,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnextv2_base,64,32,fp32,59.07148742675781,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnextv2_base,64,64,bf16,69.84089660644531,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnextv2_base,64,64,fp16,67.42015838623047,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnextv2_base,64,64,fp32,99.05203247070312,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnextv2_base,128,16,bf16,66.38694763183594,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnextv2_base,128,16,fp16,63.65388870239258,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnextv2_base,128,16,fp32,104.8622055053711,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnextv2_base,128,32,bf16,113.64300537109376,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnextv2_base,128,32,fp16,111.90681457519533,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnextv2_base,128,32,fp32,220.87680053710935,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnextv2_base,128,64,bf16,325.1348571777344,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnextv2_base,128,64,fp16,255.2130584716797,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnextv2_base,128,64,fp32,,True,NVIDIA_GeForce_RTX_3070_Ti,8,
convnextv2_base,224,16,bf16,169.5610809326172,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnextv2_base,224,16,fp16,164.95770263671875,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnextv2_base,224,16,fp32,,True,NVIDIA_GeForce_RTX_3070_Ti,8,
convnextv2_base,224,32,bf16,,True,NVIDIA_GeForce_RTX_3070_Ti,8,
convnextv2_base,224,32,fp16,,True,NVIDIA_GeForce_RTX_3070_Ti,8,
convnextv2_base,224,32,fp32,,True,NVIDIA_GeForce_RTX_3070_Ti,8,
convnextv2_base,224,64,bf16,,True,NVIDIA_GeForce_RTX_3070_Ti,8,
convnextv2_base,224,64,fp16,,True,NVIDIA_GeForce_RTX_3070_Ti,8,
convnextv2_base,224,64,fp32,,True,NVIDIA_GeForce_RTX_3070_Ti,8,
deit_base_patch16_224,64,16,bf16,18.345983505249023,False,NVIDIA_GeForce_RTX_3070_Ti,8,
deit_base_patch16_224,64,16,fp16,17.780736923217773,False,NVIDIA_GeForce_RTX_3070_Ti,8,
deit_base_patch16_224,64,16,fp32,24.88627243041992,False,NVIDIA_GeForce_RTX_3070_Ti,8,
deit_base_patch16_224,64,32,bf16,24.83660888671875,False,NVIDIA_GeForce_RTX_3070_Ti,8,
